timestamp,price,size,side
2021-03-11T16:03:00Z,1795.0,40.94785133,sell
2021-03-11T16:04:00Z,1796.4,4.63492,buy
2021-03-11T16:05:00Z,1798.1,15.742749,buy
2021-03-11T16:06:00Z,1799.9,10.206339999999999,buy
2021-03-11T16:07:00Z,1801.3,13.18288223,buy
2021-03-11T16:08:00Z,1803.9,26.5068,buy
2021-03-11T16:09:00Z,1805.1,39.89986062,buy
2021-03-11T16:10:00Z,1806.5,34.56029469,buy
2021-03-11T16:11:00Z,1807.0,25.141280300000002,buy
2021-03-11T16:12:00Z,1807.2,2.6704,buy
2021-03-11T16:13:00Z,1803.6,28.22885115,sell
2021-03-11T16:14:00Z,1805.2,44.52693029,buy
2021-03-11T16:15:00Z,1799.9483703,80.0896757,sell
2021-03-11T16:16:00Z,1801.28047406,3.30000292,buy
2021-03-11T16:17:00Z,1800.4,1.16484543,sell
2021-03-11T16:18:00Z,1800.6,53.279204109999995,buy
2021-03-11T16:19:00Z,1799.7,9.18488467,sell
2021-03-11T16:20:00Z,1798.1,17.77065204,sell
2021-03-11T16:21:00Z,1796.5,11.26647303,sell
2021-03-11T16:22:00Z,1797.08283129,17.53068275,buy
2021-03-11T16:23:00Z,1797.36667783,0.75646917,buy
2021-03-11T16:24:00Z,1798.3,1.05,buy
2021-03-11T16:25:00Z,1801.79533878,32.7803,buy
2021-03-11T16:26:00Z,1800.3,6.990497240000001,sell
2021-03-11T16:27:00Z,1801.6,10.64962618,buy
2021-03-11T16:28:00Z,1800.3,4.20378,sell
2021-03-11T16:29:00Z,1801.5,1.332427,buy
2021-03-11T16:30:00Z,1802.5,10.5229824,buy
2021-03-11T16:31:00Z,1805.9,87.25440162,buy
2021-03-11T16:32:00Z,1801.1,47.15111322,sell
2021-03-11T16:33:00Z,1801.5,18.58988986,buy
2021-03-11T16:34:00Z,1799.1,2.65723511,sell
2021-03-11T16:35:00Z,1799.2,17.3415,buy
2021-03-11T16:36:00Z,1803.0,44.86315396,buy
2021-03-11T16:37:00Z,1801.7,3.02575119,sell
2021-03-11T16:38:00Z,1803.9,8.95510764,buy
2021-03-11T16:39:00Z,1801.8,25.24151174,sell
2021-03-11T16:40:00Z,1801.1,2.15,sell
2021-03-11T16:41:00Z,1801.3,0.5074549,buy
2021-03-11T16:42:00Z,1802.0,1.1,buy
2021-03-11T16:43:00Z,1800.0,6.14787815,sell
2021-03-11T16:44:00Z,1799.9,83.36289074999999,sell
2021-03-11T16:45:00Z,1796.1,68.91682722,sell
2021-03-11T16:46:00Z,1791.0,42.736051859999996,sell
2021-03-11T16:47:00Z,1794.9,16.04279,buy
2021-03-11T16:48:00Z,1788.31581911,253.80949716,sell
2021-03-11T16:49:00Z,1788.7431975,6.4920588,buy
2021-03-11T16:50:00Z,1789.7,22.2178,buy
2021-03-11T16:51:00Z,1791.6090921,34.836513769999996,buy
2021-03-11T16:52:00Z,1793.6,6.101434,buy
2021-03-11T16:53:00Z,1795.9,32.79238131,buy
2021-03-11T16:54:00Z,1793.2,14.3968,sell
2021-03-11T16:55:00Z,1790.3,11.72507814,sell
2021-03-11T16:56:00Z,1790.6,1.029,buy
2021-03-11T16:57:00Z,1793.0,94.702907,buy
2021-03-11T16:58:00Z,1796.4,29.16550776,buy
2021-03-11T16:59:00Z,1796.3,13.98746323,sell
2021-03-11T17:00:00Z,1798.8,1.79058451,buy
2021-03-11T17:01:00Z,1800.6,41.77735404,buy
2021-03-11T17:02:00Z,1800.60542967,1.94040846,buy
2021-03-11T17:03:00Z,1795.0,38.59611113,sell
2021-03-11T17:04:00Z,1792.2,33.42669615,sell
2021-03-11T17:05:00Z,1794.9,4.6459918,buy
2021-03-11T17:06:00Z,1787.5,50.49984429,sell
2021-03-11T17:07:00Z,1790.8,15.4639218,buy
2021-03-11T17:08:00Z,1789.9,13.05651829,sell
2021-03-11T17:09:00Z,1792.6,9.7,buy
2021-03-11T17:10:00Z,1794.5,19.1181,buy
2021-03-11T17:11:00Z,1794.2867968,3.59529,sell
2021-03-11T17:12:00Z,1793.73701146,52.47269336,sell
2021-03-11T17:13:00Z,1792.5,24.8968187,sell
2021-03-11T17:14:00Z,1792.4,4.32153181,sell
2021-03-11T17:15:00Z,1794.5,2.3910468099999997,buy
2021-03-11T17:16:00Z,1789.7,5.53195958,sell
2021-03-11T17:17:00Z,1791.4,2.65046776,buy
2021-03-11T17:18:00Z,1784.8,165.38715568,sell
2021-03-11T17:19:00Z,1781.6,109.42681303,sell
2021-03-11T17:20:00Z,1788.9,159.84476324,buy
2021-03-11T17:21:00Z,1787.4,21.935316,sell
2021-03-11T17:22:00Z,1785.1,5.23014203,sell
2021-03-11T17:23:00Z,1785.8,3.0364744200000002,buy
2021-03-11T17:24:00Z,1785.0,0.756,sell
2021-03-11T17:25:00Z,1787.6,8.37811823,buy
2021-03-11T17:26:00Z,1786.5,8.0,sell
2021-03-11T17:27:00Z,1788.0,0.9,buy
2021-03-11T17:28:00Z,1787.8,0.75,sell
2021-03-11T17:29:00Z,1786.1,9.08581949,sell
2021-03-11T17:30:00Z,1788.9,2.26,buy
2021-03-11T17:31:00Z,1791.9,5.8852242,buy
2021-03-11T17:32:00Z,1792.9,5.259936,buy
2021-03-11T17:33:00Z,1794.7,5.09493446,buy
2021-03-11T17:34:00Z,1795.9,4.836040000000001,buy
2021-03-11T17:35:00Z,1799.9,34.18054461,buy
2021-03-11T17:36:00Z,1803.8,39.74118675,buy
2021-03-11T17:37:00Z,1803.1,234.13720619,sell
2021-03-11T17:38:00Z,1801.1,42.2626494,sell
2021-03-11T17:39:00Z,1802.9,15.27264462,buy
2021-03-11T17:40:00Z,1801.2,47.39839415,sell
2021-03-11T17:41:00Z,1801.6,5.61310339,buy
2021-03-11T17:42:00Z,1801.5,16.050116290000002,sell
2021-03-11T17:43:00Z,1801.3,11.5001,sell
2021-03-11T17:44:00Z,1797.7,22.62012793,sell
2021-03-11T17:45:00Z,1796.7,20.82670408,sell
2021-03-11T17:46:00Z,1798.9,36.74010003,buy
2021-03-11T17:47:00Z,1801.76780522,14.04600606,buy
2021-03-11T17:48:00Z,1800.7,27.641802679999998,sell
2021-03-11T17:49:00Z,1799.7,2.86902744,sell
2021-03-11T17:50:00Z,1799.2,3.14958519,sell
2021-03-11T17:51:00Z,1796.2,9.45276556,sell
2021-03-11T17:52:00Z,1794.7,151.01254294,sell
2021-03-11T17:53:00Z,1793.1,12.776840250000001,sell
2021-03-11T17:54:00Z,1794.7,8.00307687,buy
2021-03-11T17:55:00Z,1797.9,8.10028,buy
2021-03-11T17:56:00Z,1800.4,6.33512972,buy
2021-03-11T17:57:00Z,1799.3,3.0500000000000003,sell
2021-03-11T17:58:00Z,1801.8,16.919742,buy
2021-03-11T17:59:00Z,1798.1,4.46108472,sell
2021-03-11T18:00:00Z,1799.5,22.78646928,buy
2021-03-11T18:01:00Z,1797.3,48.93549051,sell
2021-03-11T18:02:00Z,1794.1,24.24982706,sell
2021-03-11T18:03:00Z,1795.0,37.21558909,buy
2021-03-11T18:04:00Z,1793.1,30.17518882,sell
2021-03-11T18:05:00Z,1794.9,10.54365551,buy
2021-03-11T18:06:00Z,1796.8,53.47901022,buy
2021-03-11T18:07:00Z,1795.6,5.5858,sell
2021-03-11T18:08:00Z,1798.9,17.23705743,buy
2021-03-11T18:09:00Z,1796.5,12.77353,sell
2021-03-11T18:10:00Z,1795.9,18.24789373,sell
2021-03-11T18:11:00Z,1794.1,16.79125909,sell
2021-03-11T18:12:00Z,1791.8,15.98191525,sell
2021-03-11T18:13:00Z,1794.2,91.28516355,buy
2021-03-11T18:14:00Z,1792.8,15.89038021,sell
2021-03-11T18:15:00Z,1795.9,6.11876432,buy
2021-03-11T18:16:00Z,1796.6,3.1307851099999997,buy
2021-03-11T18:17:00Z,1796.4311832,0.11372887000000001,sell
2021-03-11T18:18:00Z,1797.0,2.06199563,buy
2021-03-11T18:19:00Z,1797.3,4.8684,buy
2021-03-11T18:20:00Z,1799.3,4.05,buy
2021-03-11T18:21:00Z,1800.9,19.90931173,buy
2021-03-11T18:22:00Z,1800.9,13.482138019999999,buy
2021-03-11T18:23:00Z,1800.6,46.40367714,sell
2021-03-11T18:24:00Z,1803.6,12.30180901,buy
2021-03-11T18:25:00Z,1802.8,55.80586383,sell
2021-03-11T18:26:00Z,1801.2,5.05000347,sell
2021-03-11T18:27:00Z,1800.3,22.99982,sell
2021-03-11T18:28:00Z,1801.5,15.87119513,buy
2021-03-11T18:29:00Z,1802.33573692,58.87865977,buy
2021-03-11T18:30:00Z,1806.8,35.28915416,buy
2021-03-11T18:31:00Z,1803.4,16.44875647,sell
2021-03-11T18:32:00Z,1805.7,14.241254810000001,buy
2021-03-11T18:33:00Z,1804.2,1.71844464,sell
2021-03-11T18:34:00Z,1806.6,6.11706927,buy
2021-03-11T18:35:00Z,1808.9,40.96192742,buy
2021-03-11T18:36:00Z,1813.9,82.52484233,buy
2021-03-11T18:37:00Z,1814.3,237.84925168,buy
2021-03-11T18:38:00Z,1814.9,41.746626140000004,buy
2021-03-11T18:39:00Z,1814.8,37.48677235,sell
2021-03-11T18:40:00Z,1815.8,46.14990404,buy
2021-03-11T18:41:00Z,1814.2,59.48401054,sell
2021-03-11T18:42:00Z,1814.0,36.66943363,sell
2021-03-11T18:43:00Z,1815.9,102.90090639,buy
2021-03-11T18:44:00Z,1814.1,33.43510858,sell
2021-03-11T18:45:00Z,1818.7,40.15347442,buy
2021-03-11T18:46:00Z,1817.9,100.7209443,sell
2021-03-11T18:47:00Z,1817.1,13.51899405,sell
2021-03-11T18:48:00Z,1817.6,113.81186583,buy
2021-03-11T18:49:00Z,1817.94042854,18.67978688,buy
2021-03-11T18:50:00Z,1817.9,17.56326549,sell
2021-03-11T18:51:00Z,1817.1,26.44852936,sell
2021-03-11T18:52:00Z,1814.2,38.73914291,sell
2021-03-11T18:53:00Z,1811.48263244,27.74477123,sell
2021-03-11T18:54:00Z,1814.6,19.0,buy
2021-03-11T18:55:00Z,1813.9,35.78947092,sell
2021-03-11T18:56:00Z,1811.2,48.588234990000004,sell
2021-03-11T18:57:00Z,1813.27997597,2.3280461,buy
2021-03-11T18:58:00Z,1813.1,10.90430057,sell
2021-03-11T18:59:00Z,1814.8,32.28303124,buy
2021-03-11T19:00:00Z,1818.91165236,131.85888746,buy
2021-03-11T19:01:00Z,1815.5566111,20.78749392,sell
2021-03-11T19:02:00Z,1814.4,4.56504126,sell
2021-03-11T19:03:00Z,1814.8794788,1.48137738,buy
2021-03-11T19:04:00Z,1815.0,0.20000997,buy
2021-03-11T19:05:00Z,1812.9,15.47587719,sell
2021-03-11T19:06:00Z,1814.72445491,2.62672848,buy
2021-03-11T19:07:00Z,1814.9,5.06559895,buy
2021-03-11T19:08:00Z,1815.6,29.36769434,buy
2021-03-11T19:09:00Z,1813.1,4.70328075,sell
2021-03-11T19:10:00Z,1814.30499475,0.09191405,buy
2021-03-11T19:11:00Z,1813.7,0.40000966000000004,sell
2021-03-11T19:12:00Z,1814.7,0.30000000000000004,buy
2021-03-11T19:13:00Z,1815.2,0.16983689000000002,buy
2021-03-11T19:14:00Z,1810.8,12.987803979999999,sell
2021-03-11T19:15:00Z,1806.4,64.93060129,sell
2021-03-11T19:16:00Z,1808.9,41.66915381,buy
2021-03-11T19:17:00Z,1809.5,43.71,buy
2021-03-11T19:18:00Z,1812.9,35.45107755,buy
2021-03-11T19:19:00Z,1811.2,5.502035,sell
2021-03-11T19:20:00Z,1814.3,82.7404876,buy
2021-03-11T19:21:00Z,1809.2,21.59337,sell
2021-03-11T19:22:00Z,1810.1,41.1713497,buy
2021-03-11T19:23:00Z,1810.8,5.26560947,buy
2021-03-11T19:24:00Z,1809.9,10.816648149999999,sell
2021-03-11T19:25:00Z,1812.3,27.36159554,buy
2021-03-11T19:26:00Z,1809.2,72.02660125,sell
2021-03-11T19:27:00Z,1809.2,24.94990001,buy
2021-03-11T19:28:00Z,1809.6,12.426484,buy
2021-03-11T19:29:00Z,1809.8,7.123,buy
2021-03-11T19:30:00Z,1809.7,18.1,sell
2021-03-11T19:31:00Z,1805.2,32.22811813,sell
2021-03-11T19:32:00Z,1803.2,10.650377409999999,sell
2021-03-11T19:33:00Z,1804.74394251,10.66765843,buy
2021-03-11T19:34:00Z,1804.9,1.462783,buy
2021-03-11T19:35:00Z,1805.9,155.82325672,buy
2021-03-11T19:36:00Z,1805.1,3.48917744,sell
2021-03-11T19:37:00Z,1806.0782404,0.42000000000000004,buy
2021-03-11T19:38:00Z,1804.9,1.1,sell
2021-03-11T19:39:00Z,1806.9,5.3137,buy
2021-03-11T19:40:00Z,1807.9,3.1999999999999997,buy
2021-03-11T19:41:00Z,1807.9,0.1,buy
2021-03-11T19:42:00Z,1806.8,5.67676293,sell
2021-03-11T19:43:00Z,1805.84981194,0.2,sell
2021-03-11T19:44:00Z,1806.9,0.15,buy
2021-03-11T19:45:00Z,1807.4,1.300319,buy
2021-03-11T19:46:00Z,1807.7,11.14889922,buy
2021-03-11T19:47:00Z,1805.8,15.130717,sell
2021-03-11T19:48:00Z,1805.4,4.759,sell
2021-03-11T19:49:00Z,1805.70996451,0.1,buy
2021-03-11T19:50:00Z,1806.4,6.884713339999999,buy
2021-03-11T19:51:00Z,1805.1,43.28382752,sell
2021-03-11T19:52:00Z,1805.1,61.823371,sell
2021-03-11T19:53:00Z,1805.07404767,1.8834,sell
2021-03-11T19:54:00Z,1805.8,11.20386,buy
2021-03-11T19:55:00Z,1805.0,1.055453,sell
2021-03-11T19:56:00Z,1804.6,25.46292486,sell
2021-03-11T19:57:00Z,1800.0,47.49987791,sell
2021-03-11T19:58:00Z,1798.5,30.053931600000002,sell
2021-03-11T19:59:00Z,1796.9,283.8473303,sell
2021-03-11T20:00:00Z,1794.2,194.80462559,sell
2021-03-11T20:01:00Z,1801.8,101.40560355,buy
2021-03-11T20:02:00Z,1806.5,118.33090829999999,buy
2021-03-11T20:03:00Z,1809.9,95.70892764,buy
2021-03-11T20:04:00Z,1811.8,157.93274348,buy
2021-03-11T20:05:00Z,1813.9,26.79258232,buy
2021-03-11T20:06:00Z,1811.2,79.06893213000001,sell
